longitude,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
-73.93235,3.0,55.0,1.0,171.0,165
-73.94681,1.0,0.0,1.0,0.0,90
-73.94422,1.0,2.0,2.0,170.0,65
-73.91689,10.0,8.0,1.0,36.0,52
-73.96691,3.0,2.0,1.0,0.0,130
-73.8523,1.0,1.0,2.0,363.0,30
-73.93236,3.0,86.0,2.0,248.0,195
-73.95627,5.0,120.0,4.0,0.0,35
-73.94604,1.0,62.0,2.0,58.0,80
-73.99253,5.0,8.0,3.0,318.0,120
-73.99677,7.0,6.0,47.0,328.0,62
-73.96724,28.0,2.0,49.0,224.0,675
-73.95286,4.0,39.0,1.0,29.0,399
-73.95025,15.0,5.0,1.0,1.0,75
-73.98819,1.0,11.0,2.0,0.0,78
-73.90392,2.0,93.0,1.0,34.0,106
-73.95337,2.0,93.0,1.0,215.0,80
-73.92407,2.0,17.0,2.0,68.0,43
-74.00262,2.0,18.0,1.0,35.0,278
-73.95908,1.0,1.0,1.0,0.0,72
-73.90752,30.0,0.0,10.0,365.0,47
-73.97138,3.0,0.0,1.0,0.0,300
-73.98496,3.0,17.0,2.0,43.0,150
-74.12316,2.0,12.0,3.0,279.0,89
-74.01959,2.0,130.0,2.0,306.0,225
-73.94654,4.0,1.0,2.0,0.0,85
-73.78684,1.0,91.0,2.0,57.0,57
-74.00334,2.0,17.0,3.0,281.0,649
-73.98831,2.0,66.0,1.0,89.0,250
-73.93972,7.0,0.0,1.0,0.0,125
-73.92043,3.0,26.0,3.0,170.0,100
-73.91957,3.0,63.0,2.0,5.0,100
-74.00549,2.0,23.0,1.0,0.0,250
-73.96249,1.0,84.0,1.0,301.0,110
-73.94248,2.0,27.0,1.0,272.0,47
-73.9827,3.0,45.0,3.0,6.0,100
-73.92009,1.0,1.0,1.0,363.0,52
-73.991,26.0,0.0,1.0,0.0,55
-73.97154,7.0,11.0,2.0,173.0,500
-73.90502,1.0,82.0,1.0,302.0,155
-73.91968,2.0,133.0,1.0,34.0,85
-73.76013,3.0,9.0,1.0,90.0,45
-73.96257,1.0,36.0,1.0,358.0,190
-73.96409,2.0,7.0,1.0,0.0,120
-73.94316,28.0,42.0,1.0,16.0,29
-73.95577,2.0,102.0,1.0,35.0,125
-73.92887,3.0,1.0,8.0,258.0,90
-73.94547,2.0,18.0,1.0,123.0,132
-73.92641,1.0,172.0,1.0,234.0,125
-73.90799,3.0,0.0,2.0,21.0,90
-74.00327,2.0,185.0,5.0,0.0,190
-73.90266,7.0,0.0,3.0,14.0,350
-73.98107,3.0,16.0,2.0,6.0,250
-73.93618,1.0,47.0,3.0,178.0,80
-73.91304,3.0,0.0,1.0,0.0,95
-74.01721,7.0,2.0,1.0,0.0,195
-73.92399,3.0,35.0,1.0,2.0,100
-73.99826,2.0,0.0,1.0,0.0,750
-73.94722,5.0,70.0,2.0,310.0,110
-74.00168,1.0,1.0,2.0,0.0,75
-73.90459,2.0,51.0,1.0,41.0,113
-73.96817,1.0,3.0,1.0,0.0,150
-73.94731,1.0,1.0,1.0,365.0,89
-73.94752,5.0,0.0,1.0,0.0,139
-73.99171,30.0,0.0,49.0,364.0,245
-73.92544,1.0,27.0,2.0,365.0,100
-73.9592,3.0,6.0,2.0,0.0,159
-73.98211,2.0,46.0,1.0,320.0,225
-74.19626,5.0,1.0,1.0,55.0,70
-74.00281,2.0,61.0,1.0,0.0,145
-73.99574,7.0,66.0,1.0,142.0,199
-73.98126,7.0,0.0,1.0,0.0,40
-73.93402,30.0,0.0,1.0,83.0,70
-73.76511,31.0,0.0,1.0,69.0,40
-74.00263,1.0,37.0,1.0,0.0,80
-73.95757,1.0,1.0,1.0,0.0,250
-73.93995,2.0,0.0,1.0,0.0,195
-73.94745,1.0,7.0,1.0,0.0,55
-73.94925,2.0,23.0,2.0,328.0,135
-73.94562,4.0,25.0,2.0,90.0,85
-73.99204,1.0,0.0,1.0,0.0,400
-73.94776,14.0,0.0,1.0,85.0,90
-73.94911,2.0,61.0,3.0,0.0,90
-73.95729,2.0,16.0,1.0,0.0,84
-73.99175,3.0,0.0,1.0,0.0,80
-73.96233,5.0,2.0,1.0,0.0,60
-73.98586,1.0,1.0,6.0,24.0,69
-73.93535,5.0,2.0,1.0,0.0,70
-73.93783,2.0,2.0,1.0,356.0,275
-73.96127,30.0,18.0,34.0,311.0,115
-73.96393,3.0,10.0,1.0,0.0,185
-73.91576,4.0,0.0,5.0,340.0,25
-73.94018,5.0,0.0,1.0,270.0,195
-73.93509,1.0,0.0,1.0,0.0,175
-73.99806,30.0,1.0,1.0,214.0,2995
-73.93988,30.0,0.0,1.0,179.0,325
-73.94405,2.0,28.0,2.0,132.0,67
-73.96833,1.0,39.0,2.0,152.0,79
-73.75695,1.0,0.0,1.0,342.0,60
-73.90671,2.0,1.0,1.0,15.0,50
-73.98737,2.0,41.0,1.0,67.0,150
-73.93387,1.0,9.0,2.0,0.0,60
-73.80285,1.0,197.0,1.0,342.0,100
-73.97222,7.0,2.0,1.0,0.0,55
-73.91193,2.0,0.0,1.0,0.0,1000
-73.9894,5.0,31.0,1.0,54.0,65
-73.97603,29.0,0.0,327.0,329.0,194
-73.9588,3.0,5.0,1.0,163.0,200
-73.91677,3.0,73.0,8.0,341.0,75
-73.96045,1.0,9.0,1.0,0.0,200
-74.00907,1.0,4.0,1.0,246.0,215
-73.97172,5.0,0.0,2.0,0.0,95
-73.99429,1.0,5.0,2.0,125.0,249
-73.97882,7.0,0.0,1.0,0.0,300
-73.791,4.0,38.0,1.0,125.0,145
-73.99594,4.0,37.0,1.0,185.0,180
-73.96221,2.0,10.0,4.0,12.0,190
-73.94745,7.0,0.0,1.0,5.0,175
-73.97508,30.0,0.0,1.0,38.0,153
-73.92335,3.0,26.0,1.0,138.0,90
-73.96177,30.0,0.0,87.0,188.0,220
-73.98518,29.0,9.0,4.0,326.0,150
-73.93964,1.0,1.0,1.0,8.0,95
-73.99402,3.0,31.0,1.0,51.0,200
-73.90827,2.0,0.0,1.0,321.0,80
-73.95208,4.0,7.0,2.0,88.0,45
-73.92229,3.0,12.0,2.0,285.0,159
-73.92947,3.0,8.0,1.0,0.0,135
-73.96504,3.0,3.0,1.0,0.0,250
-73.96681,6.0,5.0,1.0,42.0,82
-73.86351,1.0,4.0,1.0,365.0,45
-73.83327,1.0,0.0,3.0,363.0,150
-73.92072,3.0,125.0,1.0,315.0,110
-74.002,5.0,1.0,1.0,0.0,400
-73.98254,1.0,20.0,17.0,354.0,119
-73.94841,1.0,95.0,2.0,51.0,84
-73.98907,1.0,14.0,1.0,0.0,100
-73.96451,5.0,16.0,1.0,67.0,395
-73.95283,5.0,1.0,1.0,0.0,200
-73.98938,6.0,22.0,2.0,56.0,151
-73.94659,2.0,309.0,2.0,3.0,135
-73.95777,3.0,6.0,1.0,128.0,300
-73.90578,2.0,0.0,1.0,41.0,71
-73.94247,3.0,14.0,1.0,0.0,100
-73.9149,2.0,68.0,1.0,89.0,175
-73.92967,7.0,0.0,1.0,0.0,42
-73.94718,5.0,3.0,1.0,0.0,110
-73.97352,5.0,8.0,3.0,0.0,150
-73.92976,5.0,16.0,1.0,4.0,60
-73.93299,1.0,8.0,6.0,365.0,89
-73.99792,2.0,2.0,2.0,0.0,95
-73.95211,3.0,10.0,1.0,332.0,80
-73.97927,26.0,57.0,3.0,98.0,75
-73.95294,30.0,36.0,2.0,0.0,160
-73.99344,3.0,0.0,1.0,0.0,120
-73.99253,1.0,59.0,1.0,194.0,62
-73.94078,30.0,5.0,52.0,342.0,129
-73.9617,30.0,0.0,87.0,188.0,210
-73.99092,2.0,0.0,1.0,0.0,195
-73.91096,2.0,5.0,2.0,74.0,41
-73.8428,5.0,0.0,1.0,188.0,75
-73.92811,3.0,19.0,2.0,291.0,149
-74.13378,30.0,1.0,3.0,0.0,250
-73.91983,3.0,22.0,4.0,125.0,79
-73.95276,3.0,9.0,1.0,0.0,99
-73.93921,32.0,57.0,2.0,39.0,52
-73.99225,4.0,4.0,1.0,2.0,101
-73.91671,1.0,3.0,4.0,365.0,139
-73.98265,2.0,5.0,2.0,0.0,159
-73.98629,29.0,0.0,327.0,349.0,212
-73.95398,1.0,0.0,1.0,0.0,53
-73.91509,2.0,74.0,2.0,314.0,115
-73.93164,3.0,3.0,3.0,0.0,50
-73.94393,2.0,33.0,3.0,177.0,150
-73.94976,1.0,4.0,1.0,0.0,185
-73.98684,1.0,1.0,3.0,0.0,109
-73.92905,4.0,7.0,1.0,0.0,105
-74.00866,1.0,0.0,1.0,0.0,165
-73.99941,30.0,0.0,87.0,362.0,169
-73.957,1.0,2.0,1.0,0.0,139
-73.99471,2.0,44.0,1.0,246.0,142
-73.95582,3.0,1.0,1.0,364.0,399
-73.99416,1.0,10.0,4.0,14.0,90
-73.85883,3.0,4.0,1.0,76.0,35
-73.98668,2.0,7.0,13.0,276.0,260
-73.98595,2.0,13.0,1.0,1.0,145
-73.99933,1.0,66.0,1.0,365.0,895
-73.9549,14.0,1.0,1.0,0.0,75
-73.94841,4.0,35.0,1.0,105.0,150
-73.79759,1.0,0.0,1.0,90.0,250
-73.93955,7.0,0.0,1.0,0.0,55
-74.00633,30.0,2.0,1.0,251.0,8500
-73.98402,30.0,0.0,1.0,81.0,500
-73.93481,3.0,209.0,2.0,237.0,177
-73.9842,1.0,3.0,1.0,233.0,117
-73.98811,1.0,2.0,1.0,0.0,190
-73.96963,5.0,42.0,2.0,29.0,99
-73.92941,4.0,44.0,1.0,249.0,175
-73.98934,3.0,22.0,1.0,144.0,150
-73.93952,25.0,0.0,1.0,5.0,50
-73.98701,4.0,17.0,1.0,208.0,220
-73.99585,29.0,0.0,96.0,342.0,245
-73.97639,1.0,7.0,1.0,45.0,100
-73.95863,2.0,8.0,1.0,3.0,166
-73.99276,4.0,96.0,2.0,3.0,150
-73.947,3.0,116.0,1.0,216.0,110
-73.99166,1.0,59.0,12.0,194.0,115
-73.91924,5.0,39.0,3.0,40.0,50
-73.97364,30.0,0.0,1.0,158.0,197
-73.98562,23.0,1.0,1.0,0.0,300
-73.9473,1.0,0.0,1.0,0.0,59
-73.98449,1.0,6.0,1.0,0.0,150
-73.86951,1.0,6.0,1.0,87.0,68
-73.98247,1.0,353.0,4.0,73.0,99
-73.97962,14.0,1.0,1.0,0.0,150
-73.98003,3.0,28.0,2.0,57.0,150
-73.91621,1.0,70.0,10.0,33.0,39
-73.94528,8.0,6.0,1.0,0.0,75
-74.00464,3.0,4.0,1.0,0.0,128
-73.95608,2.0,76.0,1.0,283.0,115
-73.94093,28.0,4.0,1.0,216.0,70
-73.96507,5.0,0.0,1.0,0.0,77
-73.96353,2.0,97.0,8.0,83.0,60
-73.95181,1.0,14.0,5.0,81.0,54
-73.95146,4.0,1.0,1.0,0.0,110
-73.93627,1.0,20.0,3.0,357.0,120
-73.94802,2.0,154.0,1.0,145.0,99
-73.94718,2.0,295.0,2.0,188.0,68
-73.97988,1.0,0.0,10.0,282.0,350
-73.94737,1.0,2.0,1.0,0.0,35
-73.9394,1.0,0.0,1.0,0.0,100
-74.02063,1.0,111.0,5.0,208.0,32
-74.00929,25.0,0.0,2.0,73.0,140
-73.92139,1.0,0.0,1.0,185.0,175
-73.96059,4.0,1.0,1.0,0.0,70
-74.00902,7.0,9.0,1.0,190.0,150
-73.98348,2.0,32.0,1.0,0.0,198
-73.90959,1.0,0.0,4.0,28.0,169
-74.0107,2.0,7.0,327.0,327.0,229
-73.93798,3.0,1.0,1.0,0.0,45
-73.91913,1.0,16.0,1.0,139.0,45
-73.95343,3.0,28.0,1.0,0.0,175
-73.94581,5.0,12.0,1.0,9.0,150
-73.95462,2.0,3.0,1.0,0.0,275
-73.94747,31.0,0.0,1.0,68.0,91
-73.9595,30.0,132.0,1.0,83.0,155
-73.93664,2.0,0.0,1.0,365.0,300
-73.98176,2.0,7.0,1.0,0.0,280
-73.98023,5.0,4.0,1.0,0.0,145
-73.99123,1.0,86.0,1.0,86.0,95
-73.96102,5.0,1.0,1.0,90.0,64
-73.97911,2.0,9.0,1.0,0.0,170
-73.96134,4.0,1.0,1.0,7.0,94
-73.96344,4.0,2.0,1.0,28.0,300
-73.94974,30.0,0.0,8.0,237.0,60
-73.9584,7.0,2.0,10.0,290.0,25
-73.977,30.0,2.0,50.0,364.0,150
-73.99781,30.0,0.0,3.0,176.0,230
-73.93957,180.0,0.0,4.0,365.0,100
-73.9918,2.0,12.0,1.0,0.0,178
-73.93125,2.0,1.0,1.0,346.0,125
-73.97666,2.0,9.0,3.0,251.0,220
-73.95484,2.0,0.0,1.0,345.0,450
-73.95768,2.0,77.0,1.0,106.0,150
-73.94406,5.0,125.0,3.0,169.0,160
-73.98611,30.0,2.0,96.0,345.0,179
-73.96688,5.0,13.0,1.0,153.0,235
-73.94122,2.0,0.0,2.0,0.0,100
-73.95406,2.0,8.0,1.0,281.0,80
-73.98383,2.0,18.0,1.0,1.0,148
-73.93088,14.0,4.0,1.0,0.0,57
-73.94826,2.0,15.0,1.0,12.0,77
-73.94999,3.0,2.0,1.0,0.0,100
-73.97666,14.0,15.0,1.0,32.0,125
-73.96409,40.0,17.0,1.0,0.0,2500
-73.97284,30.0,0.0,65.0,364.0,350
-73.97625,30.0,1.0,4.0,120.0,40
-73.90486,14.0,3.0,1.0,291.0,49
-73.97432,3.0,105.0,1.0,72.0,150
-73.93643,4.0,0.0,1.0,0.0,70
-73.92431,2.0,96.0,3.0,78.0,40
-73.95466,2.0,18.0,2.0,0.0,60
-73.94486,60.0,9.0,2.0,199.0,38
-73.90013,2.0,4.0,3.0,254.0,65
-73.98882,4.0,2.0,1.0,0.0,180
-73.93819,2.0,12.0,1.0,124.0,119
-73.96208,1.0,0.0,1.0,0.0,125
-73.93058,2.0,61.0,1.0,0.0,150
-73.94959,4.0,1.0,1.0,0.0,105
-73.95898,7.0,1.0,1.0,0.0,60
-73.98172,3.0,3.0,1.0,0.0,79
-73.96419,7.0,16.0,4.0,130.0,40
-73.98815,30.0,7.0,25.0,312.0,300
-73.9059,1.0,1.0,1.0,0.0,70
-73.97037,30.0,0.0,49.0,364.0,198
-73.91198,30.0,4.0,103.0,269.0,35
-73.95501,3.0,16.0,1.0,50.0,150
-73.97683,4.0,4.0,1.0,0.0,50
-73.94161,3.0,35.0,1.0,113.0,53
-73.99313,1.0,0.0,1.0,0.0,1500
-74.00561,29.0,0.0,327.0,338.0,130
-73.94803,7.0,0.0,1.0,44.0,250
-74.11711,2.0,11.0,3.0,38.0,78
-73.93605,2.0,0.0,2.0,353.0,75
-73.92801,7.0,4.0,1.0,10.0,75
-73.99937,30.0,0.0,121.0,365.0,239
-73.80964,7.0,4.0,7.0,365.0,198
-73.98343,40.0,0.0,1.0,118.0,110
-73.98359,2.0,10.0,2.0,0.0,40
-73.95877,2.0,3.0,1.0,20.0,400
-73.94647,30.0,3.0,1.0,249.0,110
-73.9807,14.0,0.0,1.0,0.0,150
-73.94341,2.0,19.0,2.0,251.0,60
-73.97863,5.0,0.0,1.0,0.0,100
-73.88158,1.0,5.0,3.0,35.0,29
-73.95917,5.0,1.0,1.0,0.0,150
-73.92052,1.0,2.0,2.0,0.0,125
-73.95843,5.0,4.0,1.0,0.0,115
-73.9928,60.0,28.0,1.0,343.0,98
-73.92918,2.0,59.0,1.0,0.0,50
-73.91403,2.0,36.0,8.0,218.0,59
-73.98364,1.0,0.0,1.0,0.0,60
-73.98261,20.0,107.0,1.0,144.0,120
-73.92276,3.0,86.0,2.0,1.0,60
-73.98371,5.0,1.0,1.0,0.0,150
-74.00043,1.0,0.0,1.0,0.0,200
-73.9118,1.0,8.0,4.0,192.0,49
-73.95649,7.0,2.0,1.0,23.0,480
-73.95543,4.0,4.0,1.0,0.0,150
-73.88409,5.0,1.0,1.0,38.0,200
-73.94214,1.0,3.0,1.0,51.0,250
-73.83198,1.0,6.0,7.0,176.0,58
-73.94736,1.0,29.0,1.0,338.0,219
-73.99579,5.0,5.0,2.0,59.0,300
-73.97892,2.0,24.0,1.0,0.0,89
-73.95469,4.0,2.0,1.0,0.0,139
-73.98367,5.0,4.0,1.0,0.0,250
-73.95345,3.0,2.0,1.0,0.0,125
-74.01043,2.0,11.0,327.0,341.0,229
-73.81598,1.0,2.0,1.0,42.0,89
-73.95743,1.0,13.0,3.0,11.0,85
-73.91146,30.0,0.0,1.0,312.0,80
-73.98284,2.0,60.0,1.0,317.0,280
-73.98881,2.0,0.0,2.0,22.0,100
-74.00279,14.0,0.0,1.0,0.0,225
-73.90899,3.0,31.0,5.0,362.0,40
-73.92291,18.0,2.0,1.0,16.0,85
-73.95138,2.0,0.0,1.0,0.0,125
-73.97077,2.0,7.0,1.0,0.0,180
-73.98863,30.0,0.0,232.0,329.0,227
-73.98209,5.0,2.0,1.0,0.0,80
-73.9591,10.0,0.0,1.0,155.0,250
-73.85764,1.0,0.0,1.0,267.0,150
-73.9106,7.0,2.0,2.0,250.0,30
-73.94233,4.0,84.0,1.0,307.0,139
-73.90842,2.0,20.0,3.0,3.0,40
-73.92168,7.0,3.0,1.0,0.0,60
-73.95113,1.0,1.0,1.0,363.0,100
-73.98394,14.0,0.0,1.0,0.0,159
-73.88575,1.0,0.0,2.0,365.0,45
-73.96108,1.0,0.0,1.0,0.0,70
-73.95392,7.0,0.0,1.0,0.0,60
-73.95427,2.0,23.0,1.0,188.0,350
-73.96154,1.0,0.0,1.0,0.0,58
-73.95329,2.0,2.0,2.0,0.0,50
-73.96642,5.0,12.0,1.0,20.0,250
-73.99791,5.0,2.0,1.0,1.0,91
-73.98721,30.0,0.0,232.0,227.0,211
-73.98604,28.0,12.0,1.0,54.0,151
-73.96217,2.0,2.0,1.0,0.0,140
-73.98803,1.0,0.0,13.0,353.0,100
-73.95337,1.0,60.0,2.0,182.0,75
-74.01036,1.0,8.0,1.0,54.0,210
-73.97649,28.0,0.0,1.0,166.0,100
-73.97774,30.0,0.0,23.0,362.0,191
-73.98473,2.0,29.0,2.0,74.0,145
-73.92357,1.0,1.0,1.0,188.0,65
-73.95147,1.0,19.0,1.0,356.0,60
-73.97173,5.0,3.0,1.0,0.0,119
-73.94937,5.0,0.0,1.0,15.0,370
-73.96512,15.0,0.0,1.0,0.0,200
-73.93599,2.0,21.0,1.0,0.0,120
-73.91316,2.0,12.0,2.0,0.0,42
-73.9411,3.0,6.0,1.0,279.0,120
-73.97536,30.0,5.0,4.0,280.0,200
-73.9705,5.0,3.0,1.0,0.0,279
-73.97352,7.0,3.0,1.0,184.0,400
-73.81347,1.0,0.0,4.0,175.0,89
-73.9497,5.0,2.0,2.0,0.0,200
-73.97171,4.0,76.0,1.0,299.0,150
-74.00606,30.0,17.0,1.0,203.0,195
-73.98878,3.0,104.0,1.0,34.0,225
-73.95368,3.0,15.0,1.0,82.0,85
-73.99959,4.0,38.0,1.0,159.0,200
-73.96305,3.0,3.0,1.0,0.0,89
-73.73068,1.0,12.0,5.0,226.0,45
-73.95934,2.0,1.0,2.0,0.0,58
-73.96632,2.0,2.0,1.0,10.0,90
-74.00751,3.0,6.0,1.0,0.0,200
-73.96486,2.0,11.0,1.0,0.0,79
-73.90155,30.0,1.0,103.0,260.0,59
-73.96684,30.0,0.0,96.0,336.0,220
-73.99299,3.0,4.0,1.0,0.0,105
-73.82722,30.0,9.0,1.0,173.0,66
-73.93866,1.0,0.0,1.0,69.0,125
-73.97337,3.0,169.0,1.0,192.0,103
-73.928,3.0,3.0,1.0,0.0,85
-73.94242,1.0,19.0,7.0,53.0,55
-73.92186,7.0,10.0,1.0,66.0,90
-73.91316,3.0,141.0,2.0,114.0,130
-73.99664,1.0,97.0,5.0,309.0,82
-73.95231,2.0,59.0,1.0,81.0,160
-73.97183,5.0,2.0,1.0,12.0,112
-73.98075,3.0,2.0,1.0,0.0,225
-73.88551,7.0,2.0,3.0,337.0,90
-73.97959,3.0,55.0,1.0,7.0,150
-73.98954,60.0,1.0,1.0,282.0,175
-73.9478,2.0,1.0,1.0,0.0,70
-73.92061,3.0,3.0,2.0,322.0,60
-73.94417,1.0,25.0,1.0,108.0,100
-73.94162,2.0,40.0,1.0,0.0,80
-74.00518,1.0,0.0,1.0,0.0,249
-73.94085,1.0,39.0,2.0,29.0,95
-73.97934,2.0,170.0,1.0,236.0,260
-73.94591,1.0,16.0,2.0,310.0,40
-73.94624,2.0,2.0,2.0,0.0,80
-73.95495,3.0,2.0,1.0,0.0,250
-73.94775,2.0,5.0,1.0,0.0,125
-73.98406,2.0,19.0,1.0,252.0,359
-73.95418,1.0,24.0,1.0,354.0,50
-73.97836,1.0,358.0,1.0,3.0,145
-74.01048,2.0,6.0,327.0,323.0,396
-73.99643,5.0,7.0,1.0,0.0,220
-74.00125,28.0,4.0,1.0,95.0,210
-73.98712,1.0,24.0,5.0,46.0,80
-73.95641,14.0,0.0,2.0,0.0,50
-73.92494,3.0,55.0,2.0,12.0,47
-73.98865,3.0,111.0,2.0,128.0,110
-73.94979,5.0,8.0,1.0,118.0,150
-73.92364,7.0,2.0,1.0,0.0,200
-73.92244,3.0,1.0,1.0,0.0,50
-73.96692,7.0,2.0,1.0,29.0,140
-73.99884,3.0,0.0,1.0,135.0,425
-73.98907,4.0,1.0,1.0,89.0,385
-73.99829,2.0,11.0,2.0,111.0,85
-73.99335,30.0,4.0,20.0,310.0,130
-73.94977,3.0,2.0,1.0,0.0,105
-73.94209,1.0,35.0,1.0,5.0,50
-73.98949,5.0,1.0,1.0,8.0,175
-73.98655,14.0,5.0,1.0,2.0,300
-73.98761,1.0,22.0,9.0,283.0,249
-73.92371,1.0,4.0,3.0,342.0,80
-73.94426,3.0,22.0,1.0,313.0,112
-73.98344,3.0,12.0,1.0,80.0,100
-73.93578,2.0,3.0,1.0,0.0,80
-73.92295,1.0,65.0,2.0,52.0,40
-73.99586,4.0,8.0,1.0,0.0,499
-73.86146,1.0,29.0,3.0,24.0,150
-73.96324,2.0,0.0,2.0,0.0,75
-73.9258,3.0,0.0,1.0,174.0,66
-73.9783,3.0,48.0,3.0,44.0,85
-73.97114,3.0,37.0,2.0,140.0,250
-73.99133,2.0,77.0,1.0,194.0,145
-73.90783,1.0,1.0,3.0,60.0,85
-73.94459,3.0,0.0,1.0,0.0,65
-73.76749,1.0,148.0,2.0,347.0,73
-73.94734,1.0,12.0,1.0,0.0,75
-74.00456,1.0,0.0,1.0,0.0,300
-73.99239,14.0,12.0,1.0,0.0,105
-73.95136,2.0,44.0,3.0,51.0,92
-73.88636,2.0,71.0,4.0,358.0,75
-73.93274,2.0,0.0,2.0,11.0,190
-73.99727,2.0,72.0,1.0,231.0,99
-73.93673,3.0,0.0,1.0,0.0,100
-73.96943,3.0,42.0,1.0,46.0,260
-73.90715,4.0,17.0,1.0,11.0,65
-73.92068,7.0,25.0,1.0,270.0,125
-73.92666,2.0,7.0,2.0,0.0,45
-73.85938,2.0,114.0,4.0,240.0,49
-74.01208,2.0,4.0,327.0,292.0,256
-74.01045,2.0,6.0,327.0,295.0,185
-73.98571,3.0,14.0,1.0,189.0,250
-73.96726,1.0,2.0,1.0,303.0,69
-74.0031,2.0,0.0,1.0,6.0,200
-73.96406,2.0,46.0,1.0,0.0,88
-73.98862,2.0,3.0,1.0,0.0,175
-73.91685,4.0,1.0,1.0,0.0,99
-73.96373,1.0,89.0,2.0,94.0,30
-73.97947,3.0,12.0,1.0,1.0,170
-73.94344,14.0,0.0,1.0,0.0,16
-73.98505,30.0,0.0,1.0,172.0,110
-74.00229,3.0,1.0,1.0,0.0,100
-73.9182,1.0,2.0,2.0,0.0,45
-73.79133,1.0,4.0,1.0,273.0,137
-73.96063,2.0,11.0,1.0,0.0,85
-73.94291,3.0,8.0,1.0,88.0,202
-73.98284,2.0,11.0,1.0,0.0,250
-73.98636,1.0,4.0,1.0,0.0,80
-73.91405,2.0,190.0,3.0,287.0,99
-73.98485,3.0,11.0,1.0,43.0,380
-73.98904,4.0,5.0,1.0,0.0,360
-73.90637,2.0,2.0,5.0,347.0,125
-73.94,3.0,7.0,1.0,0.0,50
-73.99266,2.0,14.0,1.0,87.0,300
-73.95393,2.0,5.0,1.0,0.0,140
-73.92777,2.0,31.0,1.0,45.0,90
-73.95988,30.0,9.0,3.0,298.0,198
-73.99185,4.0,47.0,1.0,0.0,200
-73.92647,3.0,39.0,2.0,263.0,40
-73.94124,1.0,199.0,1.0,114.0,89
-73.93568,1.0,1.0,1.0,76.0,90
-73.91985,3.0,23.0,1.0,88.0,79
-73.94217,3.0,4.0,2.0,29.0,53
-73.98937,4.0,6.0,1.0,35.0,65
-73.99338,3.0,4.0,1.0,364.0,94
-73.95749,2.0,0.0,1.0,0.0,200
-73.943,2.0,42.0,2.0,244.0,50
-73.76013,1.0,0.0,2.0,358.0,100
-73.9297,1.0,3.0,1.0,339.0,275
-73.9813,3.0,6.0,1.0,0.0,180
-73.93763,1.0,0.0,1.0,0.0,66
-73.99535,55.0,11.0,1.0,204.0,115
-73.97857,3.0,243.0,1.0,142.0,199
-73.7536,1.0,1.0,2.0,0.0,55
-73.95711,30.0,2.0,29.0,264.0,148
-73.90435,30.0,1.0,8.0,347.0,45
-74.00263,3.0,15.0,1.0,54.0,1500
-73.99675,3.0,9.0,1.0,67.0,75
-73.8945,4.0,62.0,1.0,81.0,99
-73.81483,1.0,24.0,1.0,6.0,30
-73.96701,4.0,0.0,1.0,0.0,195
-74.0016,2.0,118.0,1.0,277.0,220
-74.00409,1.0,16.0,1.0,174.0,850
-73.95959,3.0,3.0,1.0,0.0,100
-73.98414,4.0,177.0,1.0,235.0,130
-73.99769,3.0,38.0,1.0,138.0,149
-73.94488,6.0,8.0,1.0,43.0,160
-73.97765,5.0,3.0,1.0,0.0,200
-73.94744,25.0,0.0,1.0,0.0,80
-73.97961,30.0,0.0,232.0,223.0,289
-73.92454,2.0,100.0,1.0,130.0,115
-73.99987,1.0,2.0,1.0,325.0,444
-73.99279,2.0,9.0,3.0,117.0,106
-73.88773,2.0,17.0,1.0,107.0,40
-73.98862,15.0,8.0,3.0,260.0,60
-73.95566,4.0,4.0,1.0,11.0,225
-73.99061,2.0,3.0,1.0,306.0,219
-73.92892,1.0,27.0,1.0,185.0,75
-73.88898,7.0,3.0,1.0,141.0,105
-73.96418,4.0,14.0,1.0,0.0,110
-73.94189,4.0,11.0,1.0,11.0,125
-73.95178,2.0,0.0,1.0,32.0,300
-73.92324,2.0,24.0,1.0,19.0,115
-74.01676,180.0,0.0,1.0,0.0,300
-73.93517,2.0,7.0,1.0,0.0,115
-73.98653,30.0,2.0,5.0,248.0,100
-73.9201,3.0,7.0,2.0,11.0,70
-73.91422,3.0,59.0,1.0,0.0,49
-73.99647,3.0,4.0,1.0,0.0,255
-73.8672,3.0,3.0,1.0,0.0,86
-73.98615,21.0,0.0,1.0,0.0,145
-73.91409,3.0,4.0,1.0,0.0,95
-73.99358,2.0,42.0,1.0,0.0,75
-73.99003,2.0,1.0,1.0,0.0,300
-73.98057,2.0,8.0,1.0,176.0,299
-73.96595,88.0,5.0,1.0,220.0,115
-73.98341,3.0,9.0,1.0,0.0,120
-74.00833,29.0,1.0,96.0,333.0,182
-74.00442,2.0,3.0,1.0,0.0,99
-73.99377,1.0,168.0,4.0,147.0,124
-73.98331,2.0,11.0,1.0,4.0,130
-73.98634,2.0,46.0,2.0,38.0,110
-73.95965,1.0,4.0,1.0,0.0,120
-73.93359,4.0,65.0,1.0,130.0,134
-73.91331,3.0,1.0,1.0,26.0,150
-74.00415,7.0,1.0,1.0,0.0,160
-73.93901,14.0,1.0,2.0,0.0,100
-73.93328,1.0,24.0,1.0,299.0,150
-73.93656,2.0,0.0,2.0,0.0,165
-73.95497,1.0,4.0,2.0,365.0,100
-73.99774,1.0,2.0,1.0,0.0,118
